Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Observer,Visit,ID_Method,Distance_Metre,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Sheet,Previously_Obs,Start_DateTime,End_DateTime,Interval_Min,Time_of_Day,Observation_Duration_Min,Season,Month
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,51.42229491373228,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,Bars,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,25.0,False,Female,House Finch,Haemorhous Mexicanus,Unknown,926917.0,Hofi,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,6.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Eastern Kingbird,Tyrannus Tyrannus,178279.0,85757.0,Eaki,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,25.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Warbling Vireo,Vireo Gilvus,179023.0,93589.0,Wavi,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,6.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0117,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,24.7999992370605,92.5,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:07:00,2018-07-17 09:17:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,6.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,75.0,False,Undetermined,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,Tres,False,False,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,75.0,False,Undetermined,Eastern Kingbird,Tyrannus Tyrannus,178279.0,85757.0,Eaki,False,False,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0116,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,25.1000003814697,93.3000030517578,Cloudy/Overcast,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 09:21:00,2018-07-17 09:31:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,3.75,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Calling,25.0,False,Undetermined,Eastern Meadowlark,Sturnella Magna,179034.0,93601.0,Eame,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,6.25,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Calling,75.0,False,Undetermined,Red-Winged Blackbird,Agelaius Phoeniceus,179045.0,93613.0,Rwbl,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,3.75,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,1.25,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,3.75,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Eastern Meadowlark,Sturnella Magna,179034.0,93601.0,Eame,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,1.25,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Calling,25.0,False,Undetermined,Red-Winged Blackbird,Agelaius Phoeniceus,179045.0,93613.0,Rwbl,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,1.25,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,1.25,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,75.0,False,Female,Eastern Meadowlark,Sturnella Magna,179034.0,93601.0,Eame,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,8.75,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0113,Grassland,2018,2018-07-17,Brian Swimelar,3,Calling,75.0,False,Undetermined,Red-Winged Blackbird,Agelaius Phoeniceus,179045.0,93613.0,Rwbl,False,False,26.5,70.0999984741211,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:33:00,2018-07-17 06:03:00,1.25,Early Morning,30.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,25.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Calling,25.0,False,Undetermined,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Undetermined,Northern Mockingbird,Mimus Polyglottos,178620.0,88394.0,Nomo,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,25.0,False,Male,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Eastern Meadowlark,Sturnella Magna,179034.0,93601.0,Eame,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0114,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,25.0,False,Undetermined,House Wren,Troglodytes Aedon,178541.0,88306.0,Howr,False,False,26.5,74.3000030517578,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 05:36:00,2018-07-17 05:46:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,51.42229491373228,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,51.42229491373228,True,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Eastern Meadowlark,Sturnella Magna,179034.0,93601.0,Eame,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Calling,75.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0134,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,51.42229491373228,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,Bars,False,False,26.2999992370605,70.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:34:00,2018-07-17 06:44:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0124,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,51.42229491373228,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,Bars,False,False,26.7000007629395,64.1999969482422,Partly Cloudy,0.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:16:00,2018-07-17 06:26:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0124,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,75.0,False,Undetermined,European Starling,Sturnus Vulgaris,179637.0,86204.0,Eust,False,False,26.7000007629395,64.1999969482422,Partly Cloudy,0.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:16:00,2018-07-17 06:26:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0124,Grassland,2018,2018-07-17,Brian Swimelar,3,Visualization,51.42229491373228,True,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,26.7000007629395,64.1999969482422,Partly Cloudy,0.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 06:16:00,2018-07-17 06:26:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0124,Grassland,2018,2018-07-17,Brian Swimelar,3,Singing,75.0,False,Male,Song Sparrow,Melospiza Melodia,179492.0,85643.0,Sosp,False,False,26.7000007629395,64.1999969482422,Partly Cloudy,0.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 06:16:00,2018-07-17 06:26:00,8.75,Early Morning,10.0,Monsoon,July
